CASE,Y_proclSpeed_r,Y_proclDui_r,Y_proclRob_r,Y_proclKill_r,Y_proclProstitute_r,Y_proclRape_r,Y_proclZoo_r,Y_proclPublic_r,Y_proclPornChild_r,Y_proclPornChildDarknet_r,Y_proclChatChild_r,Y_proclGiftChild_r,Y_proclSexChild_r,Y_proclPornYp_r,Y_proclChatYp_r,Y_proclGiftYp_r,Y_proclSexYp_r
10472,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10473,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10491,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10495,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10506,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10508,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10511,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10518,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10527,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10528,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10530,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10541,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10563,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10566,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10569,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10589,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10605,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10621,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10633,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10635,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10639,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10648,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10696,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10698,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10718,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10720,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10725,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10731,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10742,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10758,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1
10767,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10776,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
10783,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10786,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10801,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10815,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10816,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10828,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10830,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10833,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10840,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10861,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
10885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10904,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10913,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10916,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
10920,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10956,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
10957,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10962,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10966,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
10970,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10976,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10981,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
11002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11023,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11025,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11032,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11068,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11074,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11081,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11108,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
11124,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11125,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11129,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11136,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11139,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11149,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11159,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11170,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11178,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11188,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11195,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11197,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11200,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11209,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
11213,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11217,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
11226,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11229,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11239,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11241,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11242,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11243,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11255,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11269,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11273,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11287,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1
11288,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1
11293,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11306,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11311,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11323,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11330,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11335,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11337,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11346,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11367,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11377,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11433,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11434,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11436,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11440,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11442,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11445,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11446,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11447,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11451,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11462,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11468,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11471,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11473,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11479,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11483,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11499,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11517,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
11532,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
11546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11561,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11567,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11573,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11575,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11591,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11601,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11603,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11607,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11635,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1
11641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11652,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11653,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11659,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11663,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11668,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11670,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11683,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11684,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11701,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11712,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11718,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11720,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11727,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11728,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11731,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11736,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11744,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11762,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11777,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11784,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
11789,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11791,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11794,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
11803,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11810,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11811,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11825,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11828,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11851,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11859,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11860,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11875,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11879,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11884,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11893,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11895,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11909,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11929,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11939,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11955,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11960,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11968,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11986,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11991,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12002,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12018,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12021,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12027,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12029,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12035,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12041,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12056,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12060,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12061,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12063,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12073,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12078,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
12081,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12084,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12091,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12094,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12126,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12133,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12136,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
12139,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
12142,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12186,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
12188,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12201,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12211,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12213,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12224,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12226,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12253,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12262,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12268,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12270,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12273,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12281,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12282,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12289,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12294,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12300,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12306,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12308,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12309,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1
12310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12312,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12315,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12318,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
12321,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12331,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12334,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12358,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12365,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12367,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12370,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12373,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12377,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12380,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12388,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12406,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12410,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12444,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12447,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12460,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12462,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12465,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12471,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12491,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12493,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12496,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12502,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12504,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12521,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12522,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12532,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12534,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12537,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12553,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
12556,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12563,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12568,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
12571,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
12573,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12575,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12578,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
12582,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12587,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12595,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12600,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12614,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12635,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12638,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12643,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12644,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12645,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
12649,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12652,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12656,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12664,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12675,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12682,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12683,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12698,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12705,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12706,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12712,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12726,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12733,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12737,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
12741,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12743,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12760,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
