CASE,Y_proclSpeed_r,Y_proclDui_r,Y_proclRob_r,Y_proclKill_r,Y_proclProstitute_r,Y_proclRape_r,Y_proclZoo_r,Y_proclPublic_r,Y_proclPornChild_r,Y_proclPornChildDarknet_r,Y_proclChatChild_r,Y_proclGiftChild_r,Y_proclSexChild_r,Y_proclPornYp_r,Y_proclChatYp_r,Y_proclGiftYp_r,Y_proclSexYp_r
12770,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12783,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12796,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12806,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12807,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12808,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
12809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12817,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
12818,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12823,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12824,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12828,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12830,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12833,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12840,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12843,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12852,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12853,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12856,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12865,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12869,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12872,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0
12874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12876,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12890,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12894,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12903,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12912,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12919,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12925,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
12931,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12939,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12941,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12953,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12961,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12967,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12978,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12988,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13009,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
13031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13033,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13042,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13047,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13070,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13074,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13080,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13081,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13096,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13113,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13121,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13122,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13125,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
13141,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13148,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13149,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13153,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
13159,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13183,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13198,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13211,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13220,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13229,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
13249,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13255,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13260,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13286,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
13287,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13289,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13295,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13297,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13308,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13313,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13317,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13328,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13331,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
13333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13334,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13335,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13338,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13342,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13343,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13351,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13359,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13372,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13388,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13389,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13397,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13400,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13427,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13441,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13444,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13470,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13471,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13534,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13540,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13551,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13597,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13612,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
13613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13615,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13626,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13631,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13634,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
13648,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13650,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13658,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13660,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13672,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13681,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13683,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
13685,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13686,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13744,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13752,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13754,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13762,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13765,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13777,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13778,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
13780,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13785,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13795,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
13802,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
13824,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13847,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13852,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13854,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
13855,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13856,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13861,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13863,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13869,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13870,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13874,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13880,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13882,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13884,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13891,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13906,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13908,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13910,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13911,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13920,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13928,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13968,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
13969,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13971,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13991,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14008,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14010,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14016,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14025,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14030,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14032,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14033,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14042,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14047,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14052,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14054,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14072,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14074,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1
14084,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14091,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14096,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14116,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14122,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14139,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14141,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
14147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14148,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14177,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14184,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14188,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14198,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14200,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14229,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14230,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14231,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14234,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14238,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14255,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14257,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14259,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14263,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14280,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
14316,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
14325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14341,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14344,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
14346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14348,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14355,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14372,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14383,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
14387,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14391,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14443,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14444,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14446,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14452,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14453,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14457,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
14500,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14515,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14526,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14536,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14537,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14541,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14554,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14565,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14572,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14582,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14588,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14601,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14609,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14615,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14621,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14627,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14662,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14670,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14673,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14683,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14713,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14718,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
14720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14724,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
14730,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14740,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14744,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14792,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14802,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14803,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14811,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14822,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14825,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14833,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14835,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14837,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14845,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14847,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14851,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14861,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14865,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14874,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14887,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14898,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14904,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14926,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14929,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14934,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14935,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0
14936,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14954,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14955,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14971,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14980,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14998,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15018,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0
15023,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15071,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
15073,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
